message,clean_text,label,label_id,URL,EMAIL,PHONE,url_count,email_count,phone_count
I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,i got lousy sleep i kept waking up every 2 hours to see if my cat wanted to come in i worry about him when its cold,ham,0,0,0,0,0,0,0
I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,i got to video tape pple type in message lor u so free wan 2 help me hee cos i noe u wan 2 watch infernal affairs so ask u along asking shuhui oso,ham,0,0,0,0,0,0,0
I got your back! Do you have any dislikes in bed?,i got your back do you have any dislikes in bed,ham,0,0,0,0,0,0,0
I guess it is useless calling u 4 something important.,i guess it is useless calling u 4 something important,ham,0,0,0,0,0,0,0
"I guess you could be as good an excuse as any, lol.",i guess you could be as good an excuse as any lol,ham,0,0,0,0,0,0,0
I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,i had a good time too its nice to do something a bit different with my weekends for a change see ya soon,ham,0,0,0,0,0,0,0
I had askd u a question some hours before. Answer it first,i had askd u a question some hours before answer it first,ham,0,0,0,0,0,0,0
I had askd u a question some hours before. Reply to that,i had askd u a question some hours before reply to that,ham,0,0,0,0,0,0,0
I had askd u a question some hours before. Waiting for ur reply,i had askd u a question some hours before waiting for ur reply,ham,0,0,0,0,0,0,0
I had it already..sabarish asked me to go..,i had it already sabarish asked me to go,ham,0,0,0,0,0,0,0
I hate what she does... She turns what should be a fun trip into an annoying day of quarrels and whatever she want her house looks like..,i hate what she does she turns what should be a fun trip into an annoying day of quarrels and whatever she want her house looks like,ham,0,0,0,0,0,0,0
I hate when she does this. She turns what should be a fun day into an annoying day of quarrels.,i hate when she does this she turns what should be a fun day into an annoying day of quarrels,ham,0,0,0,0,0,0,0
I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,i hate when she does this she turns what should be a fun shopping trip into an annoying day of how everything would look in her house,ham,0,0,0,0,0,0,0
"I hav almost reached. Call, i m unable to connect u.",i hav almost reached call i m unable to connect u,ham,0,0,0,0,0,0,0
I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,i have 2 docs appointments next week i'm tired of them shoving stuff up me ugh why couldn't i have had a normal body,ham,0,0,0,0,0,0,0
"I have 2 sleeping bags, 1 blanket and paper and phone details. Anything else?",i have 2 sleeping bags 1 blanket and paper and phone details anything else,ham,0,0,0,0,0,0,0
I HAVE A DATE ON SUNDAY WITH somebody I know!!,i have a date on sunday with somebody i know,ham,0,0,0,0,0,0,0
I HAVE A DATE ON SUNDAY WITH WILL!!,i have a date on sunday with will,ham,0,0,0,0,0,0,0
"I HAVE A DATE ON SUNDAY WITH WILL, Hope U understand!!",i have a date on sunday with will hope u understand,ham,0,0,0,0,0,0,0
I have a rather prominent bite mark on my right cheek,i have a rather prominent bite mark on my right cheek,ham,0,0,0,0,0,0,0
I have lost 10 kilos as of today!,i have lost 10 kilos as of today,ham,0,0,0,0,0,0,0
I have many dependents,i have many dependents,ham,0,0,0,0,0,0,0
I have no idea where you are,i have no idea where you are,ham,0,0,0,0,0,0,0
I have to take exam with march 3,i have to take exam with march 3,ham,0,0,0,0,0,0,0
I havent add ü yet right..,i havent add yet right,ham,0,0,0,0,0,0,0
I havent lei.. Next mon can?,i havent lei next mon can,ham,0,0,0,0,0,0,0
I hope U understand what I am saying..lol.,i hope u understand what i am saying lol,ham,0,0,0,0,0,0,0
I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,i hope you arnt pissed off but id would really like to see you tomorrow love me xxxxxxxxxxxxxx,ham,0,0,0,0,0,0,0
I hope you know I'm still mad at you.,i hope you know i'm still mad at you,ham,0,0,0,0,0,0,0
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,i hope you that's the result of being consistently intelligent and kind start asking him about practicum links and keep your ears open and all the best ttyl,ham,0,0,0,0,0,0,0
"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",i hope your alright babe i worry that you might have felt a bit desparate when you learned the job was a fake i am here waiting when you come back my love,ham,0,0,0,0,0,0,0
I jokin oni lar.. Ü busy then i wun disturb ü.,i jokin oni lar busy then i wun disturb,ham,0,0,0,0,0,0,0
"I jus hope its true that missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",i jus hope its true that missin me cos i'm really missin him you haven't done anything to feel guilty about yet,ham,0,0,0,0,0,0,0
I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,i jus reached home i go bathe first but my sis using net tell u when she finishes k,ham,0,0,0,0,0,0,0
"I just got home babe, are you still awake ?",i just got home babe are you still awake,ham,0,0,0,0,0,0,0
I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,i just made some payments so dont have that much sorry would you want it fedex or the other way,ham,0,0,0,0,0,0,0
I just really need shit before tomorrow and I know you won't be awake before like 6,i just really need shit before tomorrow and i know you won't be awake before like 6,ham,0,0,0,0,0,0,0
"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh",i keep seeing weird shit and bein all woah then realising it's actually reasonable and i'm all oh,ham,0,0,0,0,0,0,0
I keep ten rs in my shelf to purchase a ball..,i keep ten rs in my shelf to purchase a ball,ham,0,0,0,0,0,0,0
I keep ten rs in my shelf:) buy two egg.,i keep ten rs in my shelf buy two egg,ham,0,0,0,0,0,0,0
I knew it... U slept v late yest? Wake up so late...,i knew it u slept v late yest wake up so late,ham,0,0,0,0,0,0,0
I know a few people I can hit up and hit to the yes,i know a few people i can hit up and hit to the yes,ham,0,0,0,0,0,0,0
I know complain num only..bettr directly go to bsnl offc nd apply for it..,i know complain num only bettr directly go to bsnl offc nd apply for it,ham,0,0,0,0,0,0,0
"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",i know dat feelin had it with pete wuld get with em nuther place nuther time mayb,ham,0,0,0,0,0,0,0
I know girls always safe and selfish know i got it pa. Thank you. good night.,i know girls always safe and selfish know i got it pa thank you good night,ham,0,0,0,0,0,0,0
I know she called me,i know she called me,ham,0,0,0,0,0,0,0
I know that my friend already told that.,i know that my friend already told that,ham,0,0,0,0,0,0,0
"I know where the <#> is, I'll be there around 5",i know where the is i'll be there around 5,ham,0,0,0,0,0,0,0
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",i know you are thinkin malaria but relax children cant handle malaria she would have been worse and its gastroenteritis if she takes enough to replace her loss her temp will reduce and if you give her malaria meds now she will just vomit its a self limiting illness she has which means in a few days it will completely stop,ham,0,0,0,0,0,0,0
I know you are. Can you pls open the back?,i know you are can you pls open the back,ham,0,0,0,0,0,0,0
I know you mood off today,i know you mood off today,ham,0,0,0,0,0,0,0
I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,i know grumpy old people my mom was like you better not be lying then again i am always the one to play jokes,ham,0,0,0,0,0,0,0
I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..,i like cheap but i m happy to splash out on the wine if it makes you feel better,ham,0,0,0,0,0,0,0
I like dis sweater fr mango but no more my size already so irritating.,i like dis sweater fr mango but no more my size already so irritating,ham,0,0,0,0,0,0,0
I like to talk pa but am not able to. I dont know y.,i like to talk pa but am not able to i dont know y,ham,0,0,0,0,0,0,0
I love to cuddle! I want to hold you in my strong arms right now...,i love to cuddle i want to hold you in my strong arms right now,ham,0,0,0,0,0,0,0
I love to give massages. I use lots of baby oil... What is your fave position?,i love to give massages i use lots of baby oil what is your fave position,ham,0,0,0,0,0,0,0
I love to wine and dine my lady!,i love to wine and dine my lady,ham,0,0,0,0,0,0,0
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,i love u 2 babe r u sure everything is alrite is he being an idiot txt bak girlie,ham,0,0,0,0,0,0,0
I love u 2 my little pocy bell I am sorry but I love u,i love u 2 my little pocy bell i am sorry but i love u,ham,0,0,0,0,0,0,0
"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",i love you you know can you feel it does it make your belly warm i wish it does my love i shall meet you in your dreams ahmad adoring kiss,ham,0,0,0,0,0,0,0
I love you both too :-),i love you both too,ham,0,0,0,0,0,0,0
I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,i love you you set my soul on fire it is not just a spark but it is a flame a big rawring flame xoxo,ham,0,0,0,0,0,0,0
I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx,i luv u soo much u don t understand how special u r 2 me ring u 2morrow luv u xxx,ham,0,0,0,0,0,0,0
I meant as an apology from me for texting you to get me drugs at <#> at night,i meant as an apology from me for texting you to get me drugs at at night,ham,0,0,0,0,0,0,0
I meant middle left or right?,i meant middle left or right,ham,0,0,0,0,0,0,0
"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",i met you as a stranger and choose you as my friend as long as the world stands our friendship never ends lets be friends forever gud nitz,ham,0,0,0,0,0,0,0
I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,i miss you so much i'm so desparate i have recorded the message you left for me the other day and listen to it just to hear the sound of your voice i love you,ham,0,0,0,0,0,0,0
"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",i need an 8th but i'm off campus atm could i pick up in an hour or two,ham,0,0,0,0,0,0,0
I need to come home and give you some good lovin...,i need to come home and give you some good lovin,ham,0,0,0,0,0,0,0
I need you to be in my strong arms...,i need you to be in my strong arms,ham,0,0,0,0,0,0,0
I never wanted to do was to hurt you. I am sorry if I have done that,i never wanted to do was to hurt you i am sorry if i have done that,ham,0,0,0,0,0,0,0
I not free today i haf 2 pick my parents up tonite...,i not free today i haf 2 pick my parents up tonite,ham,0,0,0,0,0,0,0
I place all ur points on e cultures module already.,i place all ur points on e cultures module already,ham,0,0,0,0,0,0,0
I plane to give on this month end.,i plane to give on this month end,ham,0,0,0,0,0,0,0
I pocked you up there before,i pocked you up there before,ham,0,0,0,0,0,0,0
